method,summary,rouge1,rouge2,rougeL,bleu,meteor,bertscore
extractive,"""I'm not going to get into some sort of ding-dong with the secretary of state."" Dominic Raab told the BBC on Thursday it was a mistake for ""business that aren't doing so well to blame Brexit"". ""I don't doubt that some of the uncertainty around these negotiations will have an impact on business - that's why we are putting all our energy into getting the good deal we want with our EU friends and partners,"" he said. ""All I am just gently saying is that it's rather easy for a business to blame Brexit and the politicians rather than take responsibility for their own situation."" Mr Raab's comments appear to have been in response to Sir Charlie's warning in John Lewis's half-year results that ""with the level of uncertainty facing consumers and the economy, in part due to ongoing Brexit negotiations, forecasting is particularly difficult"".",0.16853932584269662,0.045454545454545456,0.11235955056179775,0.008953269462393052,0.20438981224992306,0.14561256766319275
hybrid,"The UK's secretary of state has said he is not ""ding-dong"" with the EU secretary of state.",0.32558139534883723,0.0,0.23255813953488372,0.016094862948038205,0.1502145922746781,0.16681288182735443
abstractive,"UK business bosses have warned that the UK's economy is ""ding-dong"" after a no-deal Brexit.",0.1904761904761905,0.0,0.14285714285714288,0.009105574961198001,0.06493506493506494,0.16658508777618408
extractive,"Theresa May was responding to an urgent question from Labour, which asked whether ending forced relocation had allowed Ibrahim Magag to abscond. During her urgent Commons question, Labour's Yvette Cooper - the shadow home secretary - asked Mrs May whether in ""ditching"" relocation she had ""personally made it easier"" for terror suspects to abscond. Isn't it time you took some responsibility and sorted this mess out?"" Ms Cooper also asked whether the home secretary could confirm whether Mr Magag had escaped his surveillance team by simply getting into a black cab in London's Triton Street. Mrs May said that under Labour's control orders, seven terror suspects had absconded and only one of them had been found.",0.16551724137931037,0.04195804195804196,0.1103448275862069,0.017381975700073042,0.26375348189415043,0.11138904839754105
hybrid,A Labour Home Secretary has asked Labour to resign from the government after a terror suspect absconded in London.,0.34782608695652173,0.13636363636363638,0.17391304347826086,0.013980015329650984,0.2409351145038168,0.26035383343696594
abstractive,A home secretary has asked the Home Secretary to resign after he was reported missing after he was forced to leave London.,0.2857142857142857,0.12765957446808512,0.16326530612244897,0.05401468771743901,0.21601848286484404,0.21083875000476837
extractive,"Agriculture and Fisheries Minister Michelle Gildernew took part in negotiations in Brussels as part of the December Fisheries Council on Tuesday. Ms Gildernew said: ""We have done a huge amount of work to reach the deal in the past 24 hours."" The minister said she had also pressed for an increase in the Irish Sea herring quota which was raised by 10%. ""As well as the increase in herring stocks, we reduced the decreases they had proposed for both the haddock and cod as well,"" Ms Gildernew said.",0.14678899082568808,0.018691588785046728,0.09174311926605504,0.010940698635473256,0.14440433212996392,0.12335629761219025
hybrid,A minister has said she has reached a deal with the Irish Sea to increase herring stocks.,0.15789473684210528,0.0,0.10526315789473684,0.015535788107733256,0.07281553398058252,0.21328051388263702
abstractive,A minister has said she has cut the price of a new herring quota for the Irish Sea.,0.30769230769230765,0.05405405405405405,0.20512820512820512,0.03476132114728056,0.2059849704777241,0.3109382688999176
extractive,"In his manifesto, he wanted a common eurozone budget and a eurozone finance minister too. He also will ask Berlin to invest and spend more to help Germany's domestic economy, which it is hoped will help French exporters and manufacturers in other European countries. That included about 40bn euros ($44bn; £33.9bn) in tax breaks to try to invigorate the economy, a benefit Mr Macron plans to make permanent. The International Monetary Fund estimates that it will be hard to get French unemployment down much below 8.5% without major reform. And with plans to reduce corporation tax, cutting that spending bill becomes more urgent. Mr Macron believes he can save 60bn euros over five years. This is not hugely radical, for example election rival Francois Fillon had proposed 100bn euros of spending cuts.",0.13333333333333336,0.0,0.06060606060606061,0.004329216161628682,0.11194029850746268,0.042101144790649414
hybrid,"Macron has pledged to cut the spending bill for Germany's economy by a third, a move that will help the country's economy.",0.22222222222222224,0.0,0.11111111111111112,0.011838306210551312,0.0684931506849315,0.11325127631425858
abstractive,"France's economy minister has said he will be able to save more than £60bn euros over the next five years, but he is not going to be able to save more than £60bn.",0.15625,0.0,0.09375000000000001,0.011303083972869978,0.049504950495049514,0.019295357167720795
extractive,"By Ken BanksBBC Scotland North East reporter A photo was posted by BBC Scotland's North East Twitter account on Sunday evening after the sight was spotted in Aberdeen, and followers joined in. BBC Scotland weather presenter Judith Ralston said they were lens-shaped lenticular clouds. Do you have pictures or videos of the lenticular clouds and rainbow?",0.25316455696202533,0.025974025974025972,0.10126582278481011,0.007257810139713513,0.217155612244898,0.1829424947500229
hybrid,a photo of a rainbow in Aberdeen has been posted to social media.''The rainbow is a rainbow in the Scottish Highlands.,0.3255813953488372,0.14634146341463414,0.2790697674418604,0.07101600822504513,0.22837706511175898,0.3832284212112427
abstractive,"A rainbow rainbow has been spotted in Aberdeenshire, Scotland, on Sunday. It is believed the rainbow was a ""funny"" sight.",0.2926829268292683,0.05128205128205128,0.1951219512195122,0.01753996691534807,0.11961722488038276,0.3692845106124878
extractive,"Passengers access the new loo using their travel cards, and the cubicle has sensors to alert people if they leave any possessions behind. There's also an alarm which sounds if someone has been inside more than 15 minutes, the report says. Whether this is the beginning of an underground toilet revolution isn't yet clear - the Prospekt Mira cubicle is just a pilot.",0.16666666666666666,0.0,0.11904761904761904,0.00812260761789095,0.1646090534979424,0.2058524638414383
hybrid,"A new toilet cubicle is being built in the UK, with a new toilet in the centre of the city.",0.15,0.0,0.15,0.01715966518643024,0.10000000000000002,0.2758258581161499
abstractive,"The new toilet has been installed at a Moscow metro station, about 3km (1.8 miles) north of Red Square.",0.3,0.0,0.15,0.016992347418223037,0.12562814070351758,0.244721457362175
extractive,"If we talk about the number of millennials in Europe and in countries all over the world, they are very concerned about the situation and I don't think they feel that they have too many other tools in their hands to approach this."" He said the key to forcing companies to change lay not just with grassroots protest, but in the boardroom, because the world's financial sector was ""the biggest global tool at the table"". ""I think it is fairly obvious that the actions taken by politicians and businesses around the world are not enough,"" he said, adding: ""87% of all the capital in the world is not managed in a way that takes into account climate issues… If we want to employ the big muscles in the world when it comes to changing the industries… you need to deploy financial capital."" 'Public statement' Earlier this week, Legal & General Investment, which manages £1tn worth of UK pension fund investments, said it was putting climate change at the top of its list of concerns when looking into how companies are run. ""There is no individual sector where we would say straight away that we would divest because to us it is all about the engagement and making sure we get the company in line with what we would like to achieve.""",0.09876543209876544,0.008298755186721993,0.05761316872427983,0.0026700592746694268,0.14562359533265606,0.05547644570469856
